question_id,category,engine,repeat_index,vendor,in_universe,measured_subject
Q0172,data pipelines,claude,1,Zendesk,True,False
Q0172,data pipelines,claude,1,dbt,False,False
Q0172,data pipelines,google_aio,1,Airbyte,True,False
Q0172,data pipelines,google_aio,1,Fivetran,True,False
Q0172,data pipelines,google_aio,1,HubSpot,False,False
Q0172,data pipelines,google_aio,1,Salesforce,False,False
Q0172,data pipelines,google_aio,1,Zendesk,True,False
Q0172,data pipelines,google_aio,1,dbt,False,False
Q0173,data pipelines,claude,1,Airbyte,True,False
Q0173,data pipelines,claude,1,Fivetran,True,False
Q0173,data pipelines,claude,1,Matillion,False,False
Q0173,data pipelines,claude,1,Meltano,False,False
Q0173,data pipelines,claude,1,Stitch,True,False
Q0173,data pipelines,claude,1,dbt Cloud,False,False
Q0174,data pipelines,claude,1,AWS Glue,False,False
Q0174,data pipelines,claude,1,Ab Initio,False,False
Q0174,data pipelines,claude,1,Airbyte,True,False
Q0174,data pipelines,claude,1,Azure Data Factory,False,False
Q0174,data pipelines,claude,1,Boomi,False,False
Q0174,data pipelines,claude,1,Estuary,False,False
Q0174,data pipelines,claude,1,Fivetran,True,False
Q0174,data pipelines,claude,1,IBM DataStage,False,False
Q0174,data pipelines,claude,1,Informatica,False,False
Q0174,data pipelines,claude,1,MuleSoft,False,False
Q0174,data pipelines,claude,1,Qlik,False,False
Q0174,data pipelines,claude,1,Qlik Talend,False,False
Q0174,data pipelines,claude,1,SnapLogic,False,False
Q0174,data pipelines,claude,1,StreamSets,False,False
Q0174,data pipelines,claude,1,Talend,False,False
Q0174,data pipelines,claude,1,dbt Cloud,False,False
Q0174,data pipelines,claude,2,ADF,False,False
Q0174,data pipelines,claude,2,Agent Studio,False,False
Q0174,data pipelines,claude,2,Airbyte,True,False
Q0174,data pipelines,claude,2,Azure Data Factory,False,False
Q0174,data pipelines,claude,2,Azure Synapse,False,False
Q0174,data pipelines,claude,2,Databricks,False,False
Q0174,data pipelines,claude,2,Domo,False,False
Q0174,data pipelines,claude,2,Fivetran,True,False
Q0174,data pipelines,claude,2,IBM DataStage,False,False
Q0174,data pipelines,claude,2,IDMC,False,False
Q0174,data pipelines,claude,2,Informatica,False,False
Q0174,data pipelines,claude,2,Microsoft,False,False
Q0174,data pipelines,claude,2,PowerCenter,False,False
Q0174,data pipelines,claude,2,Qlik,False,False
Q0174,data pipelines,claude,2,Qlik Talend,False,False
Q0174,data pipelines,claude,2,SnapGPT,False,False
Q0174,data pipelines,claude,2,SnapLogic,False,False
Q0174,data pipelines,claude,2,Stitch,True,False
Q0174,data pipelines,claude,2,Stitch Data,False,False
Q0174,data pipelines,claude,2,Talend,False,False
Q0174,data pipelines,claude,2,Workato,False,False
Q0174,data pipelines,claude,2,dbt,False,False
Q0174,data pipelines,claude,3,AgentCreator 3.0,False,False
Q0174,data pipelines,claude,3,Azure Data Factory,False,False
Q0174,data pipelines,claude,3,Azure Synapse,False,False
Q0174,data pipelines,claude,3,Databricks,False,False
Q0174,data pipelines,claude,3,Fivetran,True,False
Q0174,data pipelines,claude,3,IBM DataStage,False,False
Q0174,data pipelines,claude,3,IDMC,False,False
Q0174,data pipelines,claude,3,Informatica,False,False
Q0174,data pipelines,claude,3,Informatica Intelligent Data Management Cloud,False,False
Q0174,data pipelines,claude,3,Microsoft,False,False
Q0174,data pipelines,claude,3,PowerCenter,False,False
Q0174,data pipelines,claude,3,Qlik,False,False
Q0174,data pipelines,claude,3,Qlik Talend,False,False
Q0174,data pipelines,claude,3,SnapGPT,False,False
Q0174,data pipelines,claude,3,SnapLogic,False,False
Q0174,data pipelines,claude,3,StreamSets,False,False
Q0174,data pipelines,claude,3,Talend,False,False
Q0174,data pipelines,claude,3,Workato,False,False
Q0174,data pipelines,claude,3,dbt,False,False
Q0174,data pipelines,google_aio,2,Airbyte,True,False
Q0174,data pipelines,google_aio,2,Astronomer Astro,False,False
Q0174,data pipelines,google_aio,2,Confluent Cloud,False,False
Q0174,data pipelines,google_aio,2,Dagster,False,False
Q0174,data pipelines,google_aio,2,Databricks,False,False
Q0174,data pipelines,google_aio,2,Fivetran,True,False
Q0174,data pipelines,google_aio,2,Informatica Intelligent Data Management Cloud (IDMC),False,False
Q0174,data pipelines,google_aio,2,Matillion,False,False
Q0174,data pipelines,google_aio,2,Striim,False,False
Q0174,data pipelines,google_aio,3,Azure Data Factory,False,False
Q0174,data pipelines,google_aio,3,Confluent Cloud,False,False
Q0174,data pipelines,google_aio,3,Databricks,False,False
Q0174,data pipelines,google_aio,3,Fivetran,True,False
Q0174,data pipelines,google_aio,3,Informatica,False,False
Q0174,data pipelines,google_aio,3,Microsoft,False,False
Q0175,data pipelines,claude,1,AWS Glue,False,False
Q0175,data pipelines,claude,1,Airbyte,True,False
Q0175,data pipelines,claude,1,Fivetran,True,False
Q0175,data pipelines,claude,1,Hevo,True,False
Q0175,data pipelines,claude,1,Hevo Data,False,False
Q0175,data pipelines,claude,1,Matillion,False,False
Q0175,data pipelines,claude,1,Rivery,False,False
Q0175,data pipelines,claude,1,Singer,False,False
Q0175,data pipelines,claude,1,Stitch,True,False
Q0175,data pipelines,claude,1,dlt,False,False
Q0176,desk booking software,claude,1,Azure AD,False,False
Q0176,desk booking software,claude,1,Condeco,False,False
Q0176,desk booking software,claude,1,Envoy,True,False
Q0176,desk booking software,claude,1,Eptura Workplace,False,False
Q0176,desk booking software,claude,1,Google Workspace,False,False
Q0176,desk booking software,claude,1,Microsoft 365,False,False
Q0176,desk booking software,claude,1,OfficeRnD Workplace,False,False
Q0176,desk booking software,claude,1,Outlook,False,False
Q0176,desk booking software,claude,1,Slack,False,False
Q0176,desk booking software,claude,1,Teams,False,False
Q0176,desk booking software,claude,1,YAROOMS,False,False
Q0176,desk booking software,google_aio,1,Condeco,False,False
Q0176,desk booking software,google_aio,1,Microsoft Teams,False,False
Q0176,desk booking software,google_aio,1,Robin,True,False
Q0176,desk booking software,google_aio,1,Skedda,True,False
Q0176,desk booking software,google_aio,1,Slack,False,False
Q0177,desk booking software,claude,1,Archie,False,False
Q0177,desk booking software,claude,1,Envoy,True,False
Q0177,desk booking software,claude,1,Gable,False,False
Q0177,desk booking software,claude,1,Joan,False,False
Q0177,desk booking software,claude,1,Kadence,True,True
Q0177,desk booking software,claude,1,OfficeRnD Workplace,False,False
Q0177,desk booking software,claude,1,Officely,False,False
Q0177,desk booking software,claude,1,Proxyclick,False,False
Q0177,desk booking software,claude,1,Robin,True,False
Q0177,desk booking software,claude,1,Skedda,True,False
Q0177,desk booking software,claude,1,SwipedOn,False,False
Q0177,desk booking software,claude,1,Tactic,False,False
Q0177,desk booking software,claude,1,The Receptionist,False,False
Q0177,desk booking software,claude,1,Visitly,False,False
Q0177,desk booking software,claude,1,deskbird,False,False
Q0177,desk booking software,claude,1,iLobby,False,False
Q0177,desk booking software,claude,2,Archie,False,False
Q0177,desk booking software,claude,2,DeskFlex,False,False
Q0177,desk booking software,claude,2,Envoy,True,False
Q0177,desk booking software,claude,2,Gable,False,False
Q0177,desk booking software,claude,2,OfficeSpace,False,False
Q0177,desk booking software,claude,2,Officely,False,False
Q0177,desk booking software,claude,2,Robin,True,False
Q0177,desk booking software,claude,2,Robin Powered,False,False
Q0177,desk booking software,claude,2,Skedda,True,False
Q0177,desk booking software,claude,2,deskbird,False,False
Q0177,desk booking software,claude,2,elia,False,False
Q0177,desk booking software,claude,3,Archie,False,False
Q0177,desk booking software,claude,3,DeskFlex,False,False
Q0177,desk booking software,claude,3,Envoy,True,False
Q0177,desk booking software,claude,3,Gable,False,False
Q0177,desk booking software,claude,3,Joan,False,False
Q0177,desk booking software,claude,3,OfficeRnD Workplace,False,False
Q0177,desk booking software,claude,3,Officely,False,False
Q0177,desk booking software,claude,3,Robin,True,False
Q0177,desk booking software,claude,3,Skedda,True,False
Q0177,desk booking software,claude,3,Tactic,False,False
Q0177,desk booking software,claude,3,deskbird,False,False
Q0177,desk booking software,claude,3,elia,False,False
Q0177,desk booking software,google_aio,1,Condeco,False,False
Q0177,desk booking software,google_aio,1,Deskbird,False,False
Q0177,desk booking software,google_aio,1,Envoy,True,False
Q0177,desk booking software,google_aio,1,Eptura Engage,False,False
Q0177,desk booking software,google_aio,1,Joan,False,False
Q0177,desk booking software,google_aio,1,Robin,True,False
Q0177,desk booking software,google_aio,1,Sign In App,False,False
Q0177,desk booking software,google_aio,1,Skedda,True,False
Q0177,desk booking software,google_aio,1,SwipedOn,False,False
Q0177,desk booking software,google_aio,2,Condeco,False,False
Q0177,desk booking software,google_aio,2,Envoy,True,False
Q0177,desk booking software,google_aio,2,Eptura Engage,False,False
Q0177,desk booking software,google_aio,2,Eptura Visitor,False,False
Q0177,desk booking software,google_aio,2,Joan,False,False
Q0177,desk booking software,google_aio,2,Officely,False,False
Q0177,desk booking software,google_aio,2,Proxyclick,False,False
Q0177,desk booking software,google_aio,2,Robin,True,False
Q0177,desk booking software,google_aio,2,Sign In App,False,False
Q0177,desk booking software,google_aio,2,Skedda,True,False
Q0177,desk booking software,google_aio,2,SwipedOn,False,False
Q0177,desk booking software,google_aio,2,deskbird,False,False
Q0177,desk booking software,google_aio,3,Azure AD,False,False
Q0177,desk booking software,google_aio,3,Condeco,False,False
Q0177,desk booking software,google_aio,3,Envoy,True,False
Q0177,desk booking software,google_aio,3,Eptura Engage,False,False
Q0177,desk booking software,google_aio,3,Eptura Visitor,False,False
Q0177,desk booking software,google_aio,3,Joan,False,False
Q0177,desk booking software,google_aio,3,Microsoft Teams,False,False
Q0177,desk booking software,google_aio,3,Officely,False,False
Q0177,desk booking software,google_aio,3,Proxyclick,False,False
Q0177,desk booking software,google_aio,3,Robin,True,False
Q0177,desk booking software,google_aio,3,Sign In App,False,False
Q0177,desk booking software,google_aio,3,Skedda,True,False
Q0177,desk booking software,google_aio,3,Slack,False,False
Q0177,desk booking software,google_aio,3,SwipedOn,False,False
Q0177,desk booking software,google_aio,3,deskbird,False,False
Q0178,desk booking software,claude,1,Envoy,True,False
Q0178,desk booking software,claude,1,Robin,True,False
Q0178,desk booking software,google_aio,1,Envoy,True,False
Q0178,desk booking software,google_aio,1,Google Workspace,False,False
Q0178,desk booking software,google_aio,1,Microsoft 365,False,False
Q0178,desk booking software,google_aio,1,Microsoft Teams,False,False
Q0178,desk booking software,google_aio,1,Outlook,False,False
Q0178,desk booking software,google_aio,1,Robin,True,False
Q0178,desk booking software,google_aio,1,Slack,False,False
Q0180,desk booking software,claude,1,Envoy,True,False
Q0180,desk booking software,claude,1,OfficeSpace,False,False
Q0180,desk booking software,claude,1,Robin,True,False
Q0180,desk booking software,claude,1,Skedda,True,False
Q0181,desk booking software,claude,1,Archie,False,False
Q0181,desk booking software,claude,1,Clearooms,False,False
Q0181,desk booking software,claude,1,Desk.ly,False,False
Q0181,desk booking software,claude,1,Deskfound,False,False
Q0181,desk booking software,claude,1,Envoy,True,False
Q0181,desk booking software,claude,1,Flexopus,False,False
Q0181,desk booking software,claude,1,Flexwhere,False,False
Q0181,desk booking software,claude,1,Gable,False,False
Q0181,desk booking software,claude,1,GoBright,False,False
Q0181,desk booking software,claude,1,Kadence,True,True
Q0181,desk booking software,claude,1,Maptician,False,False
Q0181,desk booking software,claude,1,OfficeSpace,False,False
Q0181,desk booking software,claude,1,Officely,False,False
Q0181,desk booking software,claude,1,Robin,True,False
Q0181,desk booking software,claude,1,Skedda,True,False
Q0181,desk booking software,claude,1,Tactic,False,False
Q0181,desk booking software,claude,1,YAROOMS,False,False
Q0181,desk booking software,claude,1,deskbird,False,False
Q0181,desk booking software,google_aio,1,Envoy,True,False
Q0181,desk booking software,google_aio,1,Google Calendar,False,False
Q0181,desk booking software,google_aio,1,Google Workspace,False,False
Q0181,desk booking software,google_aio,1,Microsoft 365,False,False
Q0181,desk booking software,google_aio,1,Microsoft Teams,False,False
Q0181,desk booking software,google_aio,1,OfficeSpace Software,False,False
Q0181,desk booking software,google_aio,1,Outlook,False,False
Q0181,desk booking software,google_aio,1,Robin,True,False
Q0181,desk booking software,google_aio,1,Skedda,True,False
Q0181,desk booking software,google_aio,1,Slack,False,False
Q0182,desk booking software,claude,1,Archie,False,False
Q0182,desk booking software,claude,1,Clearooms,False,False
Q0182,desk booking software,claude,1,Condeco,False,False
Q0182,desk booking software,claude,1,Envoy,True,False
Q0182,desk booking software,claude,1,Eptura Engage,False,False
Q0182,desk booking software,claude,1,Gable,False,False
Q0182,desk booking software,claude,1,Kadence,True,True
Q0182,desk booking software,claude,1,OfficeSpace,False,False
Q0182,desk booking software,claude,1,Officely,False,False
Q0182,desk booking software,claude,1,Robin,True,False
Q0182,desk booking software,claude,1,Robin Powered,False,False
Q0182,desk booking software,claude,1,Skedda,True,False
Q0182,desk booking software,claude,1,YAROOMS,False,False
Q0182,desk booking software,claude,1,deskbird,False,False
Q0182,desk booking software,google_aio,1,Archie,False,False
Q0182,desk booking software,google_aio,1,Deskbird,False,False
Q0182,desk booking software,google_aio,1,Envoy,True,False
Q0182,desk booking software,google_aio,1,Microsoft Teams,False,False
Q0182,desk booking software,google_aio,1,Robin,True,False
Q0182,desk booking software,google_aio,1,Skedda,True,False
Q0182,desk booking software,google_aio,1,Slack,False,False
Q0182,desk booking software,google_aio,1,YAROOMS,False,False
Q0183,developer intent data software,claude,1,6sense,True,False
Q0183,developer intent data software,claude,1,Bombora,True,False
Q0183,developer intent data software,claude,1,Common Room,True,True
Q0183,developer intent data software,claude,1,Demandbase,True,False
Q0183,developer intent data software,claude,1,G2 Buyer Intent,False,False
Q0183,developer intent data software,claude,1,Onfire.ai,False,False
Q0183,developer intent data software,claude,1,ZoomInfo,True,False
Q0183,developer intent data software,google_aio,1,6sense,True,False
Q0183,developer intent data software,google_aio,1,Bombora,True,False
Q0183,developer intent data software,google_aio,1,Cognism,False,False
Q0183,developer intent data software,google_aio,1,Demandbase,True,False
Q0183,developer intent data software,google_aio,1,G2 Buyer Intent,False,False
Q0183,developer intent data software,google_aio,1,ZoomInfo,True,False
Q0183,developer intent data software,google_aio,1,ZoomInfo Intent,False,False
Q0184,developer intent data software,claude,1,6sense,True,False
Q0184,developer intent data software,claude,1,Bombora,True,False
Q0184,developer intent data software,claude,1,Common Room,True,True
Q0184,developer intent data software,claude,1,Demandbase,True,False
Q0184,developer intent data software,claude,1,G2 Buyer Intent,False,False
Q0184,developer intent data software,claude,1,Onfire,False,False
Q0184,developer intent data software,claude,1,ZoomInfo,True,False
Q0184,developer intent data software,google_aio,1,6sense,True,False
Q0184,developer intent data software,google_aio,1,Bombora,True,False
Q0184,developer intent data software,google_aio,1,Clay,True,False
Q0184,developer intent data software,google_aio,1,Demandbase,True,False
Q0184,developer intent data software,google_aio,1,Demandbase One,False,False
Q0184,developer intent data software,google_aio,1,RollWorks,True,False
Q0184,developer intent data software,google_aio,1,ZoomInfo,True,False
Q0185,developer intent data software,claude,1,6sense,True,False
Q0185,developer intent data software,claude,1,Bombora,True,False
Q0185,developer intent data software,claude,1,Demandbase,True,False
Q0185,developer intent data software,claude,1,G2,False,False
Q0185,developer intent data software,claude,1,Signalverse,False,False
Q0185,developer intent data software,claude,1,TrustRadius,False,False
Q0185,developer intent data software,google_aio,1,6sense,True,False
Q0185,developer intent data software,google_aio,1,Bombora,True,False
Q0185,developer intent data software,google_aio,1,Demandbase,True,False
Q0186,developer intent data software,claude,1,Discord,False,False
Q0186,developer intent data software,claude,1,Docker,False,False
Q0186,developer intent data software,claude,1,GitHub,False,False
Q0186,developer intent data software,claude,1,HubSpot,False,False
Q0186,developer intent data software,claude,1,Pinata,False,False
Q0186,developer intent data software,claude,1,Port,False,False
Q0186,developer intent data software,claude,1,Reddit,False,False
Q0186,developer intent data software,claude,1,Sales Navigator,False,False
Q0186,developer intent data software,claude,1,Salesforce,False,False
Q0186,developer intent data software,claude,1,Slack,False,False
Q0186,developer intent data software,claude,1,Stack Overflow,False,False
Q0187,developer intent data software,claude,1,6sense,True,False
Q0187,developer intent data software,claude,1,Apollo.io,False,False
Q0187,developer intent data software,claude,1,Bombora,True,False
Q0187,developer intent data software,claude,1,Breeze Intelligence,False,False
Q0187,developer intent data software,claude,1,Cognism,False,False
Q0187,developer intent data software,claude,1,Dealfront,False,False
Q0187,developer intent data software,claude,1,Demandbase,True,False
Q0187,developer intent data software,claude,1,G2 Buyer Intent,False,False
Q0187,developer intent data software,claude,1,G2 Core,False,False
Q0187,developer intent data software,claude,1,Intentsify,False,False
Q0187,developer intent data software,claude,1,SalesIntel,False,False
Q0187,developer intent data software,claude,1,TechTarget,False,False
Q0187,developer intent data software,claude,1,Vendr,False,False
Q0187,developer intent data software,claude,1,Warmly,True,True
Q0187,developer intent data software,claude,1,Warmly AI Data Agent,False,False
Q0187,developer intent data software,claude,1,ZoomInfo,True,False
Q0188,developer intent data software,claude,1,DemandScience,False,False
Q0188,developer intent data software,claude,1,Foundry,False,False
Q0188,developer intent data software,claude,1,G2 Buyer Intent,False,False
Q0188,developer intent data software,claude,1,Lusha,False,False
Q0188,developer intent data software,claude,1,Onfire.ai,False,False
Q0188,developer intent data software,claude,1,TechTarget,False,False
Q0188,developer intent data software,claude,1,TrustRadius,False,False
Q0188,developer intent data software,google_aio,1,Bombora,True,False
Q0188,developer intent data software,google_aio,1,Common Room,True,True
Q0188,developer intent data software,google_aio,1,HubSpot,False,False
Q0188,developer intent data software,google_aio,1,Koala,False,False
Q0188,developer intent data software,google_aio,1,Salesforce,False,False
Q0189,developer intent data software,claude,1,6sense,True,False
Q0189,developer intent data software,claude,1,Abmatic AI,False,False
Q0189,developer intent data software,claude,1,Bombora,True,False
Q0189,developer intent data software,claude,1,Common Room,True,True
Q0189,developer intent data software,claude,1,Demandbase,True,False
Q0189,developer intent data software,claude,1,G2 Buyer Intent,False,False
Q0189,developer intent data software,claude,1,TechTarget Priority Engine,False,False
Q0189,developer intent data software,claude,1,ZoomInfo,True,False
Q0189,developer intent data software,google_aio,1,Bombora,True,False
Q0189,developer intent data software,google_aio,1,Common Room,True,True
Q0189,developer intent data software,google_aio,1,LeadCognition,False,False
Q0189,developer intent data software,google_aio,1,Reo.Dev,True,True
Q0189,developer intent data software,google_aio,1,TechTarget Priority Engine,False,False
Q0190,digital adoption,claude,1,Appcues,True,True
Q0190,digital adoption,claude,1,CommandBar,False,False
Q0190,digital adoption,claude,1,GuideCX,False,False
Q0190,digital adoption,claude,1,Jimo,False,False
Q0190,digital adoption,claude,1,OnRamp,False,False
Q0190,digital adoption,claude,1,Pendo,True,False
Q0190,digital adoption,claude,1,Rocketlane,False,False
Q0190,digital adoption,claude,1,Tandem,False,False
Q0190,digital adoption,claude,1,Userpilot,True,False
Q0190,digital adoption,claude,1,WalkMe,True,False
Q0190,digital adoption,claude,1,Whatfix,False,False
Q0190,digital adoption,google_aio,1,Appcues,True,True
Q0190,digital adoption,google_aio,1,Chameleon,True,False
Q0190,digital adoption,google_aio,1,Gainsight,True,False
Q0190,digital adoption,google_aio,1,Gainsight PX,False,False
Q0190,digital adoption,google_aio,1,Pendo,True,False
Q0190,digital adoption,google_aio,1,Product Fruits,False,False
Q0190,digital adoption,google_aio,1,Rocketlane,False,False
Q0190,digital adoption,google_aio,1,UserGuiding,False,False
Q0190,digital adoption,google_aio,1,Userflow,False,False
Q0190,digital adoption,google_aio,1,Userpilot,True,False
Q0190,digital adoption,google_aio,1,WalkMe,True,False
Q0191,digital adoption,claude,1,Amplitude,False,False
Q0191,digital adoption,claude,1,Appcues,True,True
Q0191,digital adoption,claude,1,Chameleon,True,False
Q0191,digital adoption,claude,1,Contentsquare,False,False
Q0191,digital adoption,claude,1,FullStory,True,False
Q0191,digital adoption,claude,1,Gainsight,True,False
Q0191,digital adoption,claude,1,Gainsight PX,False,False
Q0191,digital adoption,claude,1,Heap,False,False
Q0191,digital adoption,claude,1,Mixpanel,False,False
Q0191,digital adoption,claude,1,Pendo,True,False
Q0191,digital adoption,claude,1,PostHog,False,False
Q0191,digital adoption,claude,1,Userpilot,True,False
Q0191,digital adoption,claude,1,Whatfix,False,False
Q0191,digital adoption,google_aio,1,Amplitude,False,False
Q0191,digital adoption,google_aio,1,Appcues,True,True
Q0191,digital adoption,google_aio,1,Chameleon,True,False
Q0191,digital adoption,google_aio,1,Mixpanel,False,False
Q0191,digital adoption,google_aio,1,Pendo,True,False
Q0191,digital adoption,google_aio,1,PostHog,False,False
Q0191,digital adoption,google_aio,1,Userpilot,True,False
Q0192,digital adoption,claude,1,Pendo,True,False
Q0192,digital adoption,claude,1,Userpilot,True,False
Q0192,digital adoption,claude,1,Vendr,False,False
Q0192,digital adoption,google_aio,1,Pendo,True,False
Q0192,digital adoption,google_aio,1,Userpilot,True,False
Q0193,digital adoption,claude,1,Appcues,True,True
Q0193,digital adoption,claude,1,Pendo,True,False
Q0193,digital adoption,claude,1,Userpilot,True,False
Q0193,digital adoption,claude,1,WalkMe,True,False
Q0193,digital adoption,claude,1,Whatfix,False,False
Q0194,digital adoption,claude,1,Appcues,True,True
Q0194,digital adoption,claude,1,Apty,False,False
Q0194,digital adoption,claude,1,Chameleon,True,False
Q0194,digital adoption,claude,1,Pendo,True,False
Q0194,digital adoption,claude,1,Product Fruits,False,False
Q0194,digital adoption,claude,1,UserGuiding,False,False
Q0194,digital adoption,claude,1,Userpilot,True,False
Q0194,digital adoption,claude,1,WalkMe,True,False
Q0194,digital adoption,claude,1,Whatfix,False,False
Q0195,digital adoption,claude,1,Segment,True,False
Q0196,digital adoption,claude,1,Appcues,True,True
Q0196,digital adoption,claude,1,Apty,False,False
Q0196,digital adoption,claude,1,Chameleon,True,False
Q0196,digital adoption,claude,1,Pendo,True,False
Q0196,digital adoption,claude,1,SAP,False,False
Q0196,digital adoption,claude,1,Userflow,False,False
Q0196,digital adoption,claude,1,Userlane,False,False
Q0196,digital adoption,claude,1,Userpilot,True,False
Q0196,digital adoption,claude,1,WalkMe,True,False
Q0196,digital adoption,claude,1,Whatfix,False,False
Q0196,digital adoption,claude,2,Appcues,True,True
Q0196,digital adoption,claude,2,Apty,False,False
Q0196,digital adoption,claude,2,Chameleon,True,False
Q0196,digital adoption,claude,2,Lemon Learning,False,False
Q0196,digital adoption,claude,2,Pendo,True,False
Q0196,digital adoption,claude,2,SAP,False,False
Q0196,digital adoption,claude,2,UserGuiding,False,False
Q0196,digital adoption,claude,2,Userlane,False,False
Q0196,digital adoption,claude,2,Userpilot,True,False
Q0196,digital adoption,claude,2,WalkMe,True,False
Q0196,digital adoption,claude,2,Whatfix,False,False
Q0196,digital adoption,claude,3,Apty,False,False
Q0196,digital adoption,claude,3,Chameleon,True,False
Q0196,digital adoption,claude,3,Pendo,True,False
Q0196,digital adoption,claude,3,SAP,False,False
Q0196,digital adoption,claude,3,Spekit,False,False
Q0196,digital adoption,claude,3,Userlane,False,False
Q0196,digital adoption,claude,3,Userpilot,True,False
Q0196,digital adoption,claude,3,WalkMe,True,False
Q0196,digital adoption,claude,3,Whatfix,False,False
Q0196,digital adoption,google_aio,1,Pendo,True,False
Q0196,digital adoption,google_aio,1,Userlane,False,False
Q0196,digital adoption,google_aio,1,Userpilot,True,False
Q0196,digital adoption,google_aio,1,WalkMe,True,False
Q0196,digital adoption,google_aio,1,Whatfix,False,False
Q0196,digital adoption,google_aio,2,Apty,False,False
Q0196,digital adoption,google_aio,2,Pendo,True,False
Q0196,digital adoption,google_aio,2,Salesforce,False,False
Q0196,digital adoption,google_aio,2,UserGuiding,False,False
Q0196,digital adoption,google_aio,2,Userlane,False,False
Q0196,digital adoption,google_aio,2,WalkMe,True,False
Q0196,digital adoption,google_aio,3,Appcues,True,True
Q0196,digital adoption,google_aio,3,Apty,False,False
Q0196,digital adoption,google_aio,3,Pendo,True,False
Q0196,digital adoption,google_aio,3,Userlane,False,False
Q0196,digital adoption,google_aio,3,Userpilot,True,False
Q0196,digital adoption,google_aio,3,WalkMe,True,False
Q0196,digital adoption,google_aio,3,Whatfix,False,False
Q0196,digital adoption,google_aio,3,ZoomInfo,True,False
Q0197,ecommerce email marketing platform,claude,1,Athos Commerce,False,False
Q0197,ecommerce email marketing platform,claude,1,Hunch,False,False
Q0197,ecommerce email marketing platform,claude,1,Insider,False,False
Q0197,ecommerce email marketing platform,claude,1,Iterable,False,False
Q0197,ecommerce email marketing platform,claude,1,Klaviyo,True,False
Q0197,ecommerce email marketing platform,claude,1,Magento,False,False
Q0197,ecommerce email marketing platform,claude,1,Omnisend,True,False
Q0197,ecommerce email marketing platform,claude,1,Productsup,False,False
Q0197,ecommerce email marketing platform,claude,1,Shopify,True,False
Q0197,ecommerce email marketing platform,claude,1,WooCommerce,False,False
Q0197,ecommerce email marketing platform,google_aio,1,Hunch,False,False
Q0197,ecommerce email marketing platform,google_aio,1,Klaviyo,True,False
Q0197,ecommerce email marketing platform,google_aio,1,Magento,False,False
Q0197,ecommerce email marketing platform,google_aio,1,Omnisend,True,False
Q0197,ecommerce email marketing platform,google_aio,1,Shopify,True,False
Q0197,ecommerce email marketing platform,google_aio,1,Smartly.io,False,False
Q0197,ecommerce email marketing platform,google_aio,1,WooCommerce,False,False
Q0198,ecommerce email marketing platform,claude,1,ActiveCampaign,False,False
Q0198,ecommerce email marketing platform,claude,1,Brevo,False,False
Q0198,ecommerce email marketing platform,claude,1,Drip,True,False
Q0198,ecommerce email marketing platform,claude,1,GetResponse,False,False
Q0198,ecommerce email marketing platform,claude,1,Klaviyo,True,False
Q0198,ecommerce email marketing platform,claude,1,Mailchimp,False,False
Q0198,ecommerce email marketing platform,claude,1,MailerLite,False,False
Q0198,ecommerce email marketing platform,claude,1,Moosend,False,False
Q0198,ecommerce email marketing platform,claude,1,Omnisend,True,False
Q0198,ecommerce email marketing platform,claude,1,Shopify,True,False
Q0199,ecommerce email marketing platform,claude,1,Drip,True,False
Q0199,ecommerce email marketing platform,claude,1,Google Analytics,True,False
Q0199,ecommerce email marketing platform,claude,1,Sendlane,True,False
Q0199,ecommerce email marketing platform,claude,1,Shopify,True,False
Q0199,ecommerce email marketing platform,claude,1,WooCommerce,False,False
Q0199,ecommerce email marketing platform,claude,2,BigCommerce,True,False
Q0199,ecommerce email marketing platform,claude,2,Drip,True,False
Q0199,ecommerce email marketing platform,claude,2,Google Analytics,True,False
Q0199,ecommerce email marketing platform,claude,2,Sendlane,True,False
Q0199,ecommerce email marketing platform,claude,2,Shopify,True,False
Q0199,ecommerce email marketing platform,claude,2,WooCommerce,False,False
Q0199,ecommerce email marketing platform,claude,3,Drip,True,False
Q0199,ecommerce email marketing platform,claude,3,Google Analytics,True,False
Q0199,ecommerce email marketing platform,claude,3,Sendlane,True,False
Q0199,ecommerce email marketing platform,google_aio,1,Drip,True,False
Q0199,ecommerce email marketing platform,google_aio,1,Sendlane,True,False
Q0199,ecommerce email marketing platform,google_aio,1,Sendlane Beacon,False,False
Q0199,ecommerce email marketing platform,google_aio,2,Drip,True,False
Q0199,ecommerce email marketing platform,google_aio,2,Sendlane,True,False
Q0199,ecommerce email marketing platform,google_aio,2,Sendlane Beacon,False,False
Q0199,ecommerce email marketing platform,google_aio,3,Drip,True,False
Q0199,ecommerce email marketing platform,google_aio,3,Sendlane,True,False
Q0200,ecommerce email marketing platform,claude,1,ActiveCampaign,False,False
Q0200,ecommerce email marketing platform,claude,1,Klaviyo,True,False
Q0200,ecommerce email marketing platform,claude,1,Mailchimp,False,False
Q0200,ecommerce email marketing platform,claude,1,Omnisend,True,False
Q0200,ecommerce email marketing platform,claude,1,Segment,True,False
Q0200,ecommerce email marketing platform,claude,1,Shopify,True,False
Q0200,ecommerce email marketing platform,claude,1,WooCommerce,False,False
Q0200,ecommerce email marketing platform,google_aio,1,ActiveCampaign,False,False
Q0201,ecommerce email marketing platform,claude,1,Brevo,False,False
